1311126113	20260621	202606	2026	2026.4685	DEU	GERMANY	DEU								UKRGOV	UKRAINIAN	UKR					GOV			0	057	057	05	1	8.0	6	1	6	0.13550135501355	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20260628101500	http://www.jpost.com/defense-and-tech/article-900681
1311126114	20260621	202606	2026	2026.4685	UKR	UKRAINIAN	UKR								DEU	GERMANY	DEU								0	057	057	05	1	8.0	2	1	2	0.13550135501355	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20260628101500	http://www.jpost.com/defense-and-tech/article-900681
1311126115	20260621	202606	2026	2026.4685	UKR	UKRAINIAN	UKR								DEU	GERMANY	DEU								0	057	057	05	1	8.0	2	1	2	0.13550135501355	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20260628101500	http://www.jpost.com/defense-and-tech/article-900681
1311126116	20260621	202606	2026	2026.4685	UKRGOV	UKRAINIAN	UKR					GOV			DEU	GERMANY	DEU								0	057	057	05	1	8.0	6	1	6	0.13550135501355	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20260628101500	http://www.jpost.com/defense-and-tech/article-900681
1311126117	20260628	202606	2026	2026.4877											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	10	1	10	4.7752808988764	0								4	Calcutta, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Calcutta, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20260628101500	https://www.gazetteseries.co.uk/news/26221855.dursley-inner-wheel-welcomes-new-president-jane-ball/
1311126118	20260628	202606	2026	2026.4877											CHN	CHINA	CHN								0	080	080	08	2	5.0	3	1	3	-1.171875	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20260628101500	https://freebeacon.com/culture/americas-vision-statement/
1311126119	20260628	202606	2026	2026.4877											COP	POLICE						COP			0	051	051	05	1	3.4	6	1	6	-5.31914893617021	0								3	Memorial Hospital, Connecticut, United States	US	USCT		41.5051	-72.7768	208820	3	Memorial Hospital, Connecticut, United States	US	USCT		41.5051	-72.7768	208820	20260628101500	https://www.courant.com/2026/06/28/man-has-been-charged-in-i-95-crash-with-off-duty-officer-he-was-allegedly-parked-in-travel-lane/
1311126120	20260628	202606	2026	2026.4877											COP	POLICE						COP			1	112	112	11	3	-2.0	10	1	10	-6.57534246575342	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20260628101500	https://www.outinperth.com/watchdog-compels-nsw-police-to-review-sydney-gay-club-drug-raids/
1311126121	20260628	202606	2026	2026.4877											CVL	VILLAGE						CVL			1	040	040	04	1	1.0	3	1	3	0	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20260628101500	http://www.mexicoledger.com/stories/mexico-to-host-first-annual-jeep-thing,120066
1311126122	20260628	202606	2026	2026.4877											EDU	ACADEMICS						EDU			1	036	036	03	1	4.0	10	1	10	-0.97817908201656	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260628101500	https://www.universityworldnews.com/post.php?story=20260625140223502
1311126123	20260628	202606	2026	2026.4877											EDU	UNIVERSITY						EDU			1	042	042	04	1	1.9	4	1	4	2.11189329381252	0								1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20260628101500	https://www.universityworldnews.com/post.php?story=20260627081834145
1311126124	20260628	202606	2026	2026.4877											EDU	COLLEGE						EDU			1	042	042	04	1	1.9	10	1	10	0	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20260628101500	https://www.universityworldnews.com/post.php?story=20260627155723800
1311126125	20260628	202606	2026	2026.4877											EDU	STUDENT						EDU			1	043	043	04	1	2.8	1	1	1	-5.09849362688297	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20260628101500	http://www.jpost.com/business-and-innovation/banking-and-finance/article-900687
1311126126	20260628	202606	2026	2026.4877											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	5	0	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20260628101500	https://www.universityworldnews.com/post.php?story=20260627155723800
1311126127	20260628	202606	2026	2026.4877											EDU	UNIVERSITY						EDU			1	045	045	04	1	5.0	10	1	10	10.2739726027397	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20260628101500	https://www.universityworldnews.com/post.php?story=20260627134944965
1311126128	20260628	202606	2026	2026.4877											GBR	BRITISH	GBR								0	130	130	13	3	-4.4	8	1	8	1.00439422473321	0								4	North Church, Hertfordshire, United Kingdom	UK	UKF8	40114	51.7667	-0.583333	-2604245	4	North Church, Hertfordshire, United Kingdom	UK	UKF8	40114	51.7667	-0.583333	-2604245	20260628101500	https://www.spokesman.com/stories/2026/jun/28/get-ready-for-the-fourth-with-a-special-edition-of/
1311126129	20260628	202606	2026	2026.4877											GBR	BRITISH	GBR								0	130	130	13	3	-4.4	2	1	2	1.00439422473321	0								3	Bunker Hill, Washington, United States	US	USWA		46.2023	-123.139	1510848	4	North Church, Hertfordshire, United Kingdom	UK	UKF8	40114	51.7667	-0.583333	-2604245	20260628101500	https://www.spokesman.com/stories/2026/jun/28/get-ready-for-the-fourth-with-a-special-edition-of/
1311126130	20260628	202606	2026	2026.4877											GOV	FIREFIGHTER						GOV			1	014	014	01	1	0.0	10	1	10	0.26315789473684	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20260628101500	https://www.cbc.ca/news/canada/nova-scotia/hiker-rescue-nova-scotia-9.7249768
1311126131	20260628	202606	2026	2026.4877											GOV	GOVERNMENT						GOV			1	042	042	04	1	1.9	4	1	4	-0.1914486279515	0								4	Iroquois, Ontario, Canada	CA	CA08	30554	44.85	-75.3167	-566648	4	Iroquois, Ontario, Canada	CA	CA08	30554	44.85	-75.3167	-566648	20260628101500	https://www.spokesman.com/stories/2026/jun/28/think-about-what-it-took-northwest-tribal-leaders-/
1311126132	20260628	202606	2026	2026.4877											GOV	GOVERNMENT						GOV			1	042	042	04	1	1.9	1	1	1	-0.1914486279515	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20260628101500	https://www.spokesman.com/stories/2026/jun/28/think-about-what-it-took-northwest-tribal-leaders-/
1311126133	20260628	202606	2026	2026.4877											GOV	MAYOR						GOV			0	043	043	04	1	2.8	1	1	1	-9.81308411214953	0								4	Ashkelon, HaDarom, Israel	IS	IS01	18315	31.6693	34.5715	-779275	4	Ashkelon, HaDarom, Israel	IS	IS01	18315	31.6693	34.5715	-779275	20260628101500	http://www.jpost.com/israel-news/defense-news/article-900702
1311126134	20260628	202606	2026	2026.4877											GOV	GOVERNMENT						GOV			1	043	043	04	1	2.8	10	1	10	-3.35195530726256	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260628101500	https://www.universityworldnews.com/post.php?story=20260627134828577
1311126135	20260628	202606	2026	2026.4877											GOV	GOVERNMENT						GOV			1	046	046	04	1	7.0	10	1	10	-1.14285714285715	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20260628101500	https://www.thehindu.com/news/cities/chennai/madhavaram-nallur-elevated-corridor-likely-if-tamil-nadu-govt-waives-gst-on-construction-materials/article71155200.ece
1311126136	20260628	202606	2026	2026.4877											GOV	CHANCELLOR						GOV			1	052	052	05	1	3.5	5	1	5	0	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260628101500	https://www.birminghammail.co.uk/news/cost-of-living/sir-keir-starmer-announces-bumper-34199573
1311126137	20260628	202606	2026	2026.4877											GOV	PRESIDENT						GOV			0	0841	084	08	2	7.0	5	1	5	4.7752808988764	0								4	Calcutta, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Calcutta, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20260628101500	https://www.gazetteseries.co.uk/news/26221855.dursley-inner-wheel-welcomes-new-president-jane-ball/
1311126138	20260628	202606	2026	2026.4877											GOVEDU	EDUCATION MINIST						GOV	EDU		0	140	140	14	3	-6.5	5	1	5	-8.77192982456142	0								0								0								20260628101500	https://www.thehindu.com/news/national/sonam-wangchuk-joins-cjp-protest-begins-hunger-strike-at-jantar-mantar/article71157421.ece
1311126139	20260628	202606	2026	2026.4877											GOVEDU	EDUCATION MINIST						GOV	EDU		0	1411	141	14	3	-6.5	5	1	5	-8.77192982456142	0								0								0								20260628101500	https://www.thehindu.com/news/national/sonam-wangchuk-joins-cjp-protest-begins-hunger-strike-at-jantar-mantar/article71157421.ece
1311126140	20260628	202606	2026	2026.4877											IND	MUMBAI	IND								1	042	042	04	1	1.9	2	1	2	-3.03030303030303	0								4	Maihar, Madhya Pradesh, India	IN	IN35	17745	24.2667	80.75	-2103252	4	Mirzapur, Uttar Pradesh, India	IN	IN36	17924	27.2494	79.3139	10451923	20260628101500	https://news.webindia123.com/news/Articles/Entertainment/20260628/4468369.html
1311126141	20260628	202606	2026	2026.4877											IRL	IRELAND	IRL								0	040	040	04	1	1.0	10	1	10	1.13250283125708	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20260628101500	https://www.swissinfo.ch/eng/foreign-affairs/irelands-eu-presidency-to-shape-key-areas-for-switzerland/91663226
1311126142	20260628	202606	2026	2026.4877											ISR	ISRAEL	ISR								1	042	042	04	1	1.9	4	1	4	0.867678958785253	0								4	Rosh Haayin, HaMerkaz, Israel	IS	IS02	18311	32.0942	34.9458	-781245	4	Rosh Haayin, HaMerkaz, Israel	IS	IS02	18311	32.0942	34.9458	-781245	20260628101500	http://www.jpost.com/israel-news/article-900684
1311126143	20260628	202606	2026	2026.4877											ISR	TEL AVIV	ISR								1	042	042	04	1	1.9	12	1	10	0.867678958785253	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Rosh Haayin, HaMerkaz, Israel	IS	IS02	18311	32.0942	34.9458	-781245	20260628101500	http://www.jpost.com/israel-news/article-900684
1311126144	20260628	202606	2026	2026.4877											ISR	ISRAEL	ISR								1	043	043	04	1	2.8	10	1	10	0.867678958785253	0								4	Rosh Haayin, HaMerkaz, Israel	IS	IS02	18311	32.0942	34.9458	-781245	4	Rosh Haayin, HaMerkaz, Israel	IS	IS02	18311	32.0942	34.9458	-781245	20260628101500	http://www.jpost.com/israel-news/article-900684
1311126145	20260628	202606	2026	2026.4877											ISRGOV	ISRAEL	ISR					GOV			0	043	043	04	1	2.8	4	1	4	-9.81308411214953	0								4	Ashkelon, HaDarom, Israel	IS	IS01	18315	31.6693	34.5715	-779275	4	Ashkelon, HaDarom, Israel	IS	IS01	18315	31.6693	34.5715	-779275	20260628101500	http://www.jpost.com/israel-news/defense-news/article-900702
1311126146	20260628	202606	2026	2026.4877											ITA	ITALY	ITA								0	036	036	03	1	4.0	3	1	3	-0.79443892750745	0								4	Lecce, Puglia, Italy	IT	IT13	18384	40.3833	18.1833	-119920	4	Lecce, Puglia, Italy	IT	IT13	18384	40.3833	18.1833	-119920	20260628101500	https://www.thelocal.it/20260628/on-the-agenda-whats-happening-in-italy-this-week-179
1311126147	20260628	202606	2026	2026.4877											ITA	ITALY	ITA								0	036	036	03	1	4.0	3	1	3	-0.79443892750745	0								4	Lecce, Puglia, Italy	IT	IT13	18384	40.3833	18.1833	-119920	4	Salento, Campania, Italy	IT	IT04	18333	40.25	15.1833	-127122	20260628101500	https://www.thelocal.it/20260628/on-the-agenda-whats-happening-in-italy-this-week-179
1311126148	20260628	202606	2026	2026.4877											LAB	EMPLOYEE						LAB			0	130	130	13	3	-4.4	5	1	5	-5.29661016949153	0								0								0								20260628101500	https://economictimes.indiatimes.com/news/international/canada/newly-hired-marketing-analyst-says-coworker-who-wasnt-their-boss-buried-them-in-work-until-one-conversation-with-their-manager-changed-everything/articleshow/132046807.cms
1311126149	20260628	202606	2026	2026.4877											LBN	LEBANON	LBN								0	0312	031	03	1	5.2	2	1	2	-0.86741016109046	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20260628101500	http://www.jpost.com/opinion/article-900674
1311126150	20260628	202606	2026	2026.4877											MEX	MEXICO	MEX								1	040	040	04	1	1.0	3	1	3	0	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20260628101500	http://www.mexicoledger.com/stories/mexico-to-host-first-annual-jeep-thing,120066
1311126151	20260628	202606	2026	2026.4877											MLT	MALTA	MLT								1	036	036	03	1	4.0	10	1	10	0.70422535211267	0								1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20260628101500	https://joy.org.au/nowboarding/2026/06/28/s01_e18-travelling-with-cameron/
1311126152	20260628	202606	2026	2026.4877											MNCUSA	NETFLIX	USA					MNC			1	043	043	04	1	2.8	10	1	10	-1.40845070422535	0								4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	20260628101500	https://news.webindia123.com/news/Articles/Entertainment/20260628/4468377.html
1311126153	20260628	202606	2026	2026.4877											MOS	ISLAMIC				MOS					0	112	112	11	3	-2.0	10	1	10	-4.34782608695652	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260628101500	http://www.jpost.com/middle-east/iran-news/article-900685
1311126154	20260628	202606	2026	2026.4877											NZL	AUCKLAND	NZL								1	036	036	03	1	4.0	10	1	10	-7.46268656716418	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20260628101500	https://www.indianweekender.co.nz/news/auckland-diversion-leaves-qantas-passengers-stuck-on-plane-for-over-8-hours
1311126155	20260628	202606	2026	2026.4877											PAN	PANAMA	PAN								1	111	111	11	3	-2.0	10	1	10	-6.38930163447251	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	United States	US	US		39.828175	-98.5795	US	20260628101500	https://dominicanrepublicpost.com/iran-attacks-kuwait-and-bahrain-in-response-to-us-strikes/
1311126156	20260628	202606	2026	2026.4877											PTY	PARTY LEADER									1	043	043	04	1	2.8	8	1	8	2.91005291005291	0								4	Kendrapara, Orissa, India	IN	IN21	70218	20.5	86.4167	-2100278	4	Kendrapara, Orissa, India	IN	IN21	70218	20.5	86.4167	-2100278	20260628101500	https://news.webindia123.com/news/Articles/India/20260628/4468383.html
1311126157	20260628	202606	2026	2026.4877											PTY	POLITICIAN									1	100	100	10	3	-5.0	10	1	10	-2.66990291262136	0								4	Ciampino, Lazio, Italy	IT	IT07	18350	41.8	12.6	-115489	4	Ciampino, Lazio, Italy	IT	IT07	18350	41.8	12.6	-115489	20260628101500	https://www.birminghammail.co.uk/travel/uk-tourists-italy-face-drastic-34185394
1311126158	20260628	202606	2026	2026.4877											PTY	POLITICIAN									1	143	143	14	3	-6.5	10	1	10	-2.66990291262136	0								4	Ciampino, Lazio, Italy	IT	IT07	18350	41.8	12.6	-115489	4	Ciampino, Lazio, Italy	IT	IT07	18350	41.8	12.6	-115489	20260628101500	https://www.birminghammail.co.uk/travel/uk-tourists-italy-face-drastic-34185394
1311126159	20260628	202606	2026	2026.4877											USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-8.30324909747292	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20260628101500	https://www.courant.com/2026/06/28/man-accused-of-recording-sexual-assault-of-four-underage-girls-in-ct/
1311126160	20260628	202606	2026	2026.4877											USA	ILLINOIS	USA								1	020	020	02	1	3.0	1	1	1	-3.24675324675325	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	3	Galesburg, Illinois, United States	US	USIL	IL095	40.9478	-90.3712	408847	20260628101500	https://103gbfrocks.com/ixp/463/p/illinois-police-cold-case/
1311126161	20260628	202606	2026	2026.4877											USA	ILLINOIS	USA								1	020	020	02	1	3.0	1	1	1	-3.24675324675325	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20260628101500	https://103gbfrocks.com/ixp/463/p/illinois-police-cold-case/
1311126162	20260628	202606	2026	2026.4877											USA	UNITED STATES	USA								0	025	025	02	1	-0.3	2	1	2	2.12628865979381	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260628101500	https://www.spokesman.com/stories/2026/jun/28/who-is-your-american-hero-locals-share-their-favor/
1311126163	20260628	202606	2026	2026.4877											USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	1	4	-5.31914893617021	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20260628101500	https://www.courant.com/2026/06/28/man-has-been-charged-in-i-95-crash-with-off-duty-officer-he-was-allegedly-parked-in-travel-lane/
1311126164	20260628	202606	2026	2026.4877											USA	MISSOURI	USA								0	036	036	03	1	4.0	2	1	2	0	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20260628101500	http://www.mexicoledger.com/stories/mexico-to-host-first-annual-jeep-thing,120066
1311126165	20260628	202606	2026	2026.4877											USA	WASHINGTON	USA								1	042	042	04	1	1.9	1	1	1	2.12628865979381	0								3	Princeton, Montana, United States	US	USMT	MT039	46.4169	-113.166	789189	3	Princeton, Montana, United States	US	USMT	MT039	46.4169	-113.166	789189	20260628101500	https://www.spokesman.com/stories/2026/jun/28/who-is-your-american-hero-locals-share-their-favor/
1311126166	20260628	202606	2026	2026.4877											USA	WASHINGTON	USA								1	042	042	04	1	1.9	1	1	1	2.12628865979381	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20260628101500	https://www.spokesman.com/stories/2026/jun/28/who-is-your-american-hero-locals-share-their-favor/
1311126167	20260628	202606	2026	2026.4877											USA	UNITED STATES	USA								0	043	043	04	1	2.8	4	1	4	2.78099652375434	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20260628101500	https://www.spokesman.com/stories/2026/jun/28/preserving-history-250-years-in-daughters-of-ameri/
1311126168	20260628	202606	2026	2026.4877											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	4	1	4	-5.31914893617021	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20260628101500	https://www.courant.com/2026/06/28/man-has-been-charged-in-i-95-crash-with-off-duty-officer-he-was-allegedly-parked-in-travel-lane/
1311126169	20260628	202606	2026	2026.4877											USA	UNITED STATES	USA								0	190	190	19	4	-10.0	4	1	4	-0.99220411055989	0								3	West Haven, Connecticut, United States	US	USCT		41.2707	-72.947	211953	3	West Haven, Connecticut, United States	US	USCT		41.2707	-72.947	211953	20260628101500	https://www.courant.com/2026/06/28/a-single-act-of-mercy-to-the-enemy-made-a-british-soldier-a-hero-in-a-ct-town-his-legacy-lives/
1311126170	20260628	202606	2026	2026.4877											scoGOV	SCOTTISH			sco			GOV			1	043	043	04	1	2.8	10	1	10	-4.90566037735849	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260628101500	https://www.talkingretail.com/featured/shop-theft-in-scotland-hits-highest-levels-in-over-half-a-century-24-06-2026/
1311126171	20260628	202606	2026	2026.4877											scoGOV	SCOTTISH			sco			GOV			1	071	071	07	2	7.4	10	1	10	-4.90566037735849	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260628101500	https://www.talkingretail.com/featured/shop-theft-in-scotland-hits-highest-levels-in-over-half-a-century-24-06-2026/
1311126172	20260628	202606	2026	2026.4877	AUS	NEW SOUTH WALES	AUS								COP	DRUG ENFORCEMENT						COP			1	090	090	09	2	-2.0	6	1	6	-6.57534246575342	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20260628101500	https://www.outinperth.com/watchdog-compels-nsw-police-to-review-sydney-gay-club-drug-raids/
